gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Fibro	Mac
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FBFA176B	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D870AE49	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08F797F90	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B354AE3	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC058845C44	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03DD752AB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC00064A9CE	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	1.142	0.585
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC01C699B73	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067433F6B	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F516B854	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC011F01833	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC04936738A	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0CE851065	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07375C073	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C907A888	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC087556B01	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08E75294D	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0017F527E	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC015980AEB	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02131C05A	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.013	0.078
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.013	0.078
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC02017BE74	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0861656EC	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC041215790	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.045	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.045	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	1.607	0.948
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	1.607	0.948
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05D87F723	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC036D78A43	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08F797F90	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC00064A9CE	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.034	0.08
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.034	0.08
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.289	0.312
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.289	0.312
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.289	0.312
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.289	0.312
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.025	0.278
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.025	0.278
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.008	0.03
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.008	0.03
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.008	0.03
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.117	0.13
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.117	0.13
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.117	0.13
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.117	0.13
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.153	0.345
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.153	0.345
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.153	0.345
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.026	0.0
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.026	0.0
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.047	0.0
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.361	0.268
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.361	0.268
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.05	0.571
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.05	0.571
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	1.05	0.571
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC067AD890A	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EC380922	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC06525B099	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.602	0.453
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.602	0.453
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.016	0.073
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.016	0.073
